timestamp,close,symbol,type
4/11/2010,3549,HDG,hydro
4/11/2010,2998,NT2,gas
4/11/2010,3020,PPC,coal
4/11/2010,3716,REE,hydro
4/11/2010,2458,SBA,hydro
4/11/2010,1726,SHP,hydro
4/11/2010,3818,TBC,hydro
4/11/2010,3014,TMP,hydro
4/11/2010,4856,VSH,hydro
5/11/2010,3594,HDG,hydro
5/11/2010,2998,NT2,gas
5/11/2010,3100,PPC,coal
5/11/2010,3766,REE,hydro
5/11/2010,2489,SBA,hydro
5/11/2010,1755,SHP,hydro
5/11/2010,3879,TBC,hydro
5/11/2010,3041,TMP,hydro
5/11/2010,4856,VSH,hydro
8/11/2010,3594,HDG,hydro
8/11/2010,2832,NT2,gas
8/11/2010,3020,PPC,coal
8/11/2010,3766,REE,hydro
8/11/2010,2427,SBA,hydro
8/11/2010,1755,SHP,hydro
8/11/2010,3818,TBC,hydro
8/11/2010,3041,TMP,hydro
8/11/2010,4696,VSH,hydro
9/11/2010,3416,HDG,hydro
9/11/2010,2665,NT2,gas
9/11/2010,2966,PPC,coal
9/11/2010,3642,REE,hydro
9/11/2010,2427,SBA,hydro
9/11/2010,1726,SHP,hydro
9/11/2010,3818,TBC,hydro
9/11/2010,2986,TMP,hydro
9/11/2010,4576,VSH,hydro
10/11/2010,3505,HDG,hydro
10/11/2010,2832,NT2,gas
10/11/2010,2966,PPC,coal
10/11/2010,3642,REE,hydro
10/11/2010,2427,SBA,hydro
10/11/2010,1726,SHP,hydro
10/11/2010,3818,TBC,hydro
10/11/2010,2986,TMP,hydro
10/11/2010,4576,VSH,hydro
11/11/2010,3505,HDG,hydro
11/11/2010,2832,NT2,gas
11/11/2010,2913,PPC,coal
11/11/2010,3592,REE,hydro
11/11/2010,2397,SBA,hydro
11/11/2010,1696,SHP,hydro
11/11/2010,3818,TBC,hydro
11/11/2010,2848,TMP,hydro
11/11/2010,4495,VSH,hydro
12/11/2010,3483,HDG,hydro
12/11/2010,2765,NT2,gas
12/11/2010,2940,PPC,coal
12/11/2010,3467,REE,hydro
12/11/2010,2366,SBA,hydro
12/11/2010,1666,SHP,hydro
12/11/2010,3665,TBC,hydro
12/11/2010,2737,TMP,hydro
12/11/2010,4495,VSH,hydro
15/11/2010,3327,HDG,hydro
15/11/2010,2831,NT2,gas
15/11/2010,2860,PPC,coal
15/11/2010,3417,REE,hydro
15/11/2010,2274,SBA,hydro
15/11/2010,1636,SHP,hydro
15/11/2010,3604,TBC,hydro
15/11/2010,2737,TMP,hydro
15/11/2010,4415,VSH,hydro
16/11/2010,3194,HDG,hydro
16/11/2010,2798,NT2,gas
16/11/2010,2806,PPC,coal
16/11/2010,3492,REE,hydro
16/11/2010,2212,SBA,hydro
16/11/2010,1577,SHP,hydro
16/11/2010,3604,TBC,hydro
16/11/2010,2654,TMP,hydro
16/11/2010,4335,VSH,hydro
17/11/2010,3039,HDG,hydro
17/11/2010,2798,NT2,gas
17/11/2010,2833,PPC,coal
17/11/2010,3442,REE,hydro
17/11/2010,2274,SBA,hydro
17/11/2010,1488,SHP,hydro
17/11/2010,3513,TBC,hydro
17/11/2010,2765,TMP,hydro
17/11/2010,4335,VSH,hydro
18/11/2010,3128,HDG,hydro
18/11/2010,2998,NT2,gas
18/11/2010,2913,PPC,coal
18/11/2010,3492,REE,hydro
18/11/2010,2304,SBA,hydro
18/11/2010,1637,SHP,hydro
18/11/2010,3604,TBC,hydro
18/11/2010,2765,TMP,hydro
18/11/2010,4335,VSH,hydro
19/11/2010,3194,HDG,hydro
19/11/2010,2998,NT2,gas
19/11/2010,2913,PPC,coal
19/11/2010,3442,REE,hydro
19/11/2010,2304,SBA,hydro
19/11/2010,1637,SHP,hydro
19/11/2010,3543,TBC,hydro
19/11/2010,2765,TMP,hydro
19/11/2010,4295,VSH,hydro
22/11/2010,3128,HDG,hydro
22/11/2010,3131,NT2,gas
22/11/2010,2886,PPC,coal
22/11/2010,3392,REE,hydro
22/11/2010,2274,SBA,hydro
22/11/2010,1429,SHP,hydro
22/11/2010,3543,TBC,hydro
22/11/2010,2765,TMP,hydro
22/11/2010,4335,VSH,hydro
23/11/2010,3128,HDG,hydro
23/11/2010,3131,NT2,gas
23/11/2010,2966,PPC,coal
23/11/2010,3492,REE,hydro
23/11/2010,2335,SBA,hydro
23/11/2010,1577,SHP,hydro
23/11/2010,3665,TBC,hydro
23/11/2010,2793,TMP,hydro
23/11/2010,4375,VSH,hydro
24/11/2010,3128,HDG,hydro
24/11/2010,3131,NT2,gas
24/11/2010,3020,PPC,coal
24/11/2010,3492,REE,hydro
24/11/2010,2274,SBA,hydro
24/11/2010,1488,SHP,hydro
24/11/2010,3543,TBC,hydro
24/11/2010,2793,TMP,hydro
24/11/2010,4495,VSH,hydro
25/11/2010,3194,HDG,hydro
25/11/2010,3165,NT2,gas
25/11/2010,2993,PPC,coal
25/11/2010,3517,REE,hydro
25/11/2010,2366,SBA,hydro
25/11/2010,1636,SHP,hydro
25/11/2010,3665,TBC,hydro
25/11/2010,2820,TMP,hydro
25/11/2010,4616,VSH,hydro
26/11/2010,3150,HDG,hydro
26/11/2010,3198,NT2,gas
26/11/2010,2966,PPC,coal
26/11/2010,3517,REE,hydro
26/11/2010,2366,SBA,hydro
26/11/2010,1696,SHP,hydro
26/11/2010,3665,TBC,hydro
26/11/2010,2820,TMP,hydro
26/11/2010,4656,VSH,hydro
29/11/2010,3150,HDG,hydro
29/11/2010,3198,NT2,gas
29/11/2010,3100,PPC,coal
29/11/2010,3617,REE,hydro
29/11/2010,2366,SBA,hydro
29/11/2010,1666,SHP,hydro
29/11/2010,3696,TBC,hydro
29/11/2010,2793,TMP,hydro
29/11/2010,4696,VSH,hydro
30/11/2010,3150,HDG,hydro
30/11/2010,3431,NT2,gas
30/11/2010,3100,PPC,coal
30/11/2010,3791,REE,hydro
30/11/2010,2458,SBA,hydro
30/11/2010,1755,SHP,hydro
30/11/2010,3788,TBC,hydro
30/11/2010,2876,TMP,hydro
30/11/2010,4816,VSH,hydro
1/12/2010,3172,HDG,hydro
1/12/2010,3664,NT2,gas
1/12/2010,3020,PPC,coal
1/12/2010,3966,REE,hydro
1/12/2010,2427,SBA,hydro
1/12/2010,1785,SHP,hydro
1/12/2010,3757,TBC,hydro
1/12/2010,2876,TMP,hydro
1/12/2010,4776,VSH,hydro
2/12/2010,3194,HDG,hydro
2/12/2010,3764,NT2,gas
2/12/2010,3073,PPC,coal
2/12/2010,4140,REE,hydro
2/12/2010,2489,SBA,hydro
2/12/2010,1785,SHP,hydro
2/12/2010,3940,TBC,hydro
2/12/2010,2876,TMP,hydro
2/12/2010,4856,VSH,hydro
3/12/2010,3239,HDG,hydro
3/12/2010,3964,NT2,gas
3/12/2010,3127,PPC,coal
3/12/2010,4340,REE,hydro
3/12/2010,2489,SBA,hydro
3/12/2010,1815,SHP,hydro
3/12/2010,3971,TBC,hydro
3/12/2010,2986,TMP,hydro
3/12/2010,4816,VSH,hydro
6/12/2010,3305,HDG,hydro
6/12/2010,3697,NT2,gas
6/12/2010,3100,PPC,coal
6/12/2010,4440,REE,hydro
6/12/2010,2520,SBA,hydro
6/12/2010,1755,SHP,hydro
6/12/2010,3971,TBC,hydro
6/12/2010,2876,TMP,hydro
6/12/2010,4816,VSH,hydro
7/12/2010,3261,HDG,hydro
7/12/2010,3464,NT2,gas
7/12/2010,3047,PPC,coal
7/12/2010,4240,REE,hydro
7/12/2010,2550,SBA,hydro
7/12/2010,1666,SHP,hydro
7/12/2010,3788,TBC,hydro
7/12/2010,2876,TMP,hydro
7/12/2010,4776,VSH,hydro
8/12/2010,3172,HDG,hydro
8/12/2010,3264,NT2,gas
8/12/2010,2913,PPC,coal
8/12/2010,4041,REE,hydro
8/12/2010,2427,SBA,hydro
8/12/2010,1696,SHP,hydro
8/12/2010,3635,TBC,hydro
8/12/2010,2820,TMP,hydro
8/12/2010,4656,VSH,hydro
9/12/2010,3239,HDG,hydro
9/12/2010,3198,NT2,gas
9/12/2010,2966,PPC,coal
9/12/2010,4190,REE,hydro
9/12/2010,2397,SBA,hydro
9/12/2010,1636,SHP,hydro
9/12/2010,3665,TBC,hydro
9/12/2010,2903,TMP,hydro
9/12/2010,4856,VSH,hydro
10/12/2010,3305,HDG,hydro
10/12/2010,3698,NT2,gas
10/12/2010,3073,PPC,coal
10/12/2010,4390,REE,hydro
10/12/2010,2458,SBA,hydro
10/12/2010,1726,SHP,hydro
10/12/2010,3757,TBC,hydro
10/12/2010,2848,TMP,hydro
10/12/2010,5017,VSH,hydro
13/12/2010,3461,HDG,hydro
13/12/2010,3498,NT2,gas
13/12/2010,3207,PPC,coal
13/12/2010,4589,REE,hydro
13/12/2010,2520,SBA,hydro
13/12/2010,1815,SHP,hydro
13/12/2010,3818,TBC,hydro
13/12/2010,2986,TMP,hydro
13/12/2010,5218,VSH,hydro
14/12/2010,3438,HDG,hydro
14/12/2010,3964,NT2,gas
14/12/2010,3287,PPC,coal
14/12/2010,4365,REE,hydro
14/12/2010,2489,SBA,hydro
14/12/2010,1756,SHP,hydro
14/12/2010,3788,TBC,hydro
14/12/2010,2903,TMP,hydro
14/12/2010,5178,VSH,hydro
15/12/2010,3438,HDG,hydro
15/12/2010,4064,NT2,gas
15/12/2010,3260,PPC,coal
15/12/2010,4490,REE,hydro
15/12/2010,2458,SBA,hydro
15/12/2010,1666,SHP,hydro
15/12/2010,3971,TBC,hydro
15/12/2010,2931,TMP,hydro
15/12/2010,5057,VSH,hydro
16/12/2010,3438,HDG,hydro
16/12/2010,3664,NT2,gas
16/12/2010,3234,PPC,coal
16/12/2010,4290,REE,hydro
16/12/2010,2366,SBA,hydro
16/12/2010,1636,SHP,hydro
16/12/2010,4032,TBC,hydro
16/12/2010,2820,TMP,hydro
16/12/2010,4977,VSH,hydro
17/12/2010,3461,HDG,hydro
17/12/2010,3698,NT2,gas
17/12/2010,3394,PPC,coal
17/12/2010,4490,REE,hydro
17/12/2010,2427,SBA,hydro
17/12/2010,1666,SHP,hydro
17/12/2010,4093,TBC,hydro
17/12/2010,2903,TMP,hydro
17/12/2010,5097,VSH,hydro
20/12/2010,3527,HDG,hydro
20/12/2010,3564,NT2,gas
20/12/2010,3287,PPC,coal
20/12/2010,4465,REE,hydro
20/12/2010,2458,SBA,hydro
20/12/2010,1636,SHP,hydro
20/12/2010,4093,TBC,hydro
20/12/2010,2986,TMP,hydro
20/12/2010,5017,VSH,hydro
21/12/2010,3372,HDG,hydro
21/12/2010,3664,NT2,gas
21/12/2010,3287,PPC,coal
21/12/2010,4440,REE,hydro
21/12/2010,2489,SBA,hydro
21/12/2010,1636,SHP,hydro
21/12/2010,4185,TBC,hydro
21/12/2010,2986,TMP,hydro
21/12/2010,5057,VSH,hydro
22/12/2010,3394,HDG,hydro
22/12/2010,3731,NT2,gas
22/12/2010,3207,PPC,coal
22/12/2010,4340,REE,hydro
22/12/2010,2489,SBA,hydro
22/12/2010,1636,SHP,hydro
22/12/2010,4185,TBC,hydro
22/12/2010,2986,TMP,hydro
22/12/2010,4977,VSH,hydro
23/12/2010,3283,HDG,hydro
23/12/2010,3531,NT2,gas
23/12/2010,3180,PPC,coal
23/12/2010,4265,REE,hydro
23/12/2010,2458,SBA,hydro
23/12/2010,1696,SHP,hydro
23/12/2010,4062,TBC,hydro
23/12/2010,2958,TMP,hydro
23/12/2010,4977,VSH,hydro
24/12/2010,3261,HDG,hydro
24/12/2010,4197,NT2,gas
24/12/2010,3180,PPC,coal
24/12/2010,4215,REE,hydro
24/12/2010,2458,SBA,hydro
24/12/2010,1844,SHP,hydro
24/12/2010,4032,TBC,hydro
24/12/2010,2958,TMP,hydro
24/12/2010,4937,VSH,hydro
27/12/2010,3372,HDG,hydro
27/12/2010,3664,NT2,gas
27/12/2010,3100,PPC,coal
27/12/2010,4215,REE,hydro
27/12/2010,2427,SBA,hydro
27/12/2010,1726,SHP,hydro
27/12/2010,4154,TBC,hydro
27/12/2010,2876,TMP,hydro
27/12/2010,4897,VSH,hydro
28/12/2010,3350,HDG,hydro
28/12/2010,3631,NT2,gas
28/12/2010,3020,PPC,coal
28/12/2010,4415,REE,hydro
28/12/2010,2458,SBA,hydro
28/12/2010,1785,SHP,hydro
28/12/2010,4154,TBC,hydro
28/12/2010,2848,TMP,hydro
28/12/2010,4977,VSH,hydro
29/12/2010,3372,HDG,hydro
29/12/2010,3664,NT2,gas
29/12/2010,3073,PPC,coal
29/12/2010,4415,REE,hydro
29/12/2010,2427,SBA,hydro
29/12/2010,1755,SHP,hydro
29/12/2010,4276,TBC,hydro
29/12/2010,2848,TMP,hydro
29/12/2010,4977,VSH,hydro
30/12/2010,3350,HDG,hydro
30/12/2010,3631,NT2,gas
30/12/2010,3127,PPC,coal
30/12/2010,4390,REE,hydro
30/12/2010,2458,SBA,hydro
30/12/2010,1785,SHP,hydro
30/12/2010,4429,TBC,hydro
30/12/2010,2848,TMP,hydro
30/12/2010,4977,VSH,hydro
31/12/2010,3327,HDG,hydro
31/12/2010,3664,NT2,gas
31/12/2010,3127,PPC,coal
31/12/2010,4415,REE,hydro
31/12/2010,2458,SBA,hydro
31/12/2010,1696,SHP,hydro
31/12/2010,4582,TBC,hydro
31/12/2010,2820,TMP,hydro
31/12/2010,4977,VSH,hydro
4/1/2011,3416,HDG,hydro
4/1/2011,4064,NT2,gas
4/1/2011,3127,PPC,coal
4/1/2011,4390,REE,hydro
4/1/2011,2427,SBA,hydro
4/1/2011,1696,SHP,hydro
4/1/2011,4368,TBC,hydro
4/1/2011,2931,TMP,hydro
4/1/2011,4937,VSH,hydro
5/1/2011,3327,HDG,hydro
5/1/2011,3664,NT2,gas
5/1/2011,3100,PPC,coal
5/1/2011,4290,REE,hydro
5/1/2011,2427,SBA,hydro
5/1/2011,1726,SHP,hydro
5/1/2011,4154,TBC,hydro
5/1/2011,2820,TMP,hydro
5/1/2011,4937,VSH,hydro
6/1/2011,3327,HDG,hydro
6/1/2011,3997,NT2,gas
6/1/2011,3047,PPC,coal
6/1/2011,4265,REE,hydro
6/1/2011,2458,SBA,hydro
6/1/2011,1785,SHP,hydro
6/1/2011,4154,TBC,hydro
6/1/2011,2848,TMP,hydro
6/1/2011,4776,VSH,hydro
7/1/2011,3327,HDG,hydro
7/1/2011,3831,NT2,gas
7/1/2011,3100,PPC,coal
7/1/2011,4265,REE,hydro
7/1/2011,2458,SBA,hydro
7/1/2011,1726,SHP,hydro
7/1/2011,4246,TBC,hydro
7/1/2011,2820,TMP,hydro
7/1/2011,4816,VSH,hydro
10/1/2011,3327,HDG,hydro
10/1/2011,3831,NT2,gas
10/1/2011,3127,PPC,coal
10/1/2011,4165,REE,hydro
10/1/2011,2427,SBA,hydro
10/1/2011,1725,SHP,hydro
10/1/2011,4062,TBC,hydro
10/1/2011,2793,TMP,hydro
10/1/2011,4816,VSH,hydro
11/1/2011,3239,HDG,hydro
11/1/2011,3897,NT2,gas
11/1/2011,3100,PPC,coal
11/1/2011,4041,REE,hydro
11/1/2011,2458,SBA,hydro
11/1/2011,1785,SHP,hydro
11/1/2011,4062,TBC,hydro
11/1/2011,2765,TMP,hydro
11/1/2011,4776,VSH,hydro
12/1/2011,3374,HDG,hydro
12/1/2011,3931,NT2,gas
12/1/2011,3047,PPC,coal
12/1/2011,4066,REE,hydro
12/1/2011,2458,SBA,hydro
12/1/2011,1696,SHP,hydro
12/1/2011,3910,TBC,hydro
12/1/2011,2793,TMP,hydro
12/1/2011,4816,VSH,hydro
13/1/2011,3374,HDG,hydro
13/1/2011,3931,NT2,gas
13/1/2011,3127,PPC,coal
13/1/2011,4165,REE,hydro
13/1/2011,2397,SBA,hydro
13/1/2011,1785,SHP,hydro
13/1/2011,3879,TBC,hydro
13/1/2011,2793,TMP,hydro
13/1/2011,4897,VSH,hydro
14/1/2011,3464,HDG,hydro
14/1/2011,3864,NT2,gas
14/1/2011,3260,PPC,coal
14/1/2011,4290,REE,hydro
14/1/2011,2458,SBA,hydro
14/1/2011,1755,SHP,hydro
14/1/2011,3879,TBC,hydro
14/1/2011,2820,TMP,hydro
14/1/2011,4937,VSH,hydro
17/1/2011,3464,HDG,hydro
17/1/2011,3764,NT2,gas
17/1/2011,3260,PPC,coal
17/1/2011,4340,REE,hydro
17/1/2011,2397,SBA,hydro
17/1/2011,1785,SHP,hydro
17/1/2011,3818,TBC,hydro
17/1/2011,2848,TMP,hydro
17/1/2011,4937,VSH,hydro
18/1/2011,3621,HDG,hydro
18/1/2011,3464,NT2,gas
18/1/2011,3260,PPC,coal
18/1/2011,4265,REE,hydro
18/1/2011,2427,SBA,hydro
18/1/2011,1696,SHP,hydro
18/1/2011,3818,TBC,hydro
18/1/2011,2848,TMP,hydro
18/1/2011,4897,VSH,hydro
19/1/2011,3554,HDG,hydro
19/1/2011,3331,NT2,gas
19/1/2011,3314,PPC,coal
19/1/2011,4265,REE,hydro
19/1/2011,2427,SBA,hydro
19/1/2011,1756,SHP,hydro
19/1/2011,3788,TBC,hydro
19/1/2011,2793,TMP,hydro
19/1/2011,4937,VSH,hydro
20/1/2011,3554,HDG,hydro
20/1/2011,3731,NT2,gas
20/1/2011,3287,PPC,coal
20/1/2011,4215,REE,hydro
20/1/2011,2458,SBA,hydro
20/1/2011,1696,SHP,hydro
20/1/2011,3818,TBC,hydro
20/1/2011,2765,TMP,hydro
20/1/2011,4856,VSH,hydro
21/1/2011,3599,HDG,hydro
21/1/2011,3364,NT2,gas
21/1/2011,3287,PPC,coal
21/1/2011,4315,REE,hydro
21/1/2011,2397,SBA,hydro
21/1/2011,1696,SHP,hydro
21/1/2011,3849,TBC,hydro
21/1/2011,2793,TMP,hydro
21/1/2011,4856,VSH,hydro
24/1/2011,3734,HDG,hydro
24/1/2011,3264,NT2,gas
24/1/2011,3234,PPC,coal
24/1/2011,4215,REE,hydro
24/1/2011,2366,SBA,hydro
24/1/2011,1547,SHP,hydro
24/1/2011,3788,TBC,hydro
24/1/2011,2793,TMP,hydro
24/1/2011,4816,VSH,hydro
25/1/2011,3756,HDG,hydro
25/1/2011,3164,NT2,gas
25/1/2011,3207,PPC,coal
25/1/2011,4190,REE,hydro
25/1/2011,2397,SBA,hydro
25/1/2011,1547,SHP,hydro
25/1/2011,3818,TBC,hydro
25/1/2011,2820,TMP,hydro
25/1/2011,4816,VSH,hydro
26/1/2011,3644,HDG,hydro
26/1/2011,3198,NT2,gas
26/1/2011,3154,PPC,coal
26/1/2011,4215,REE,hydro
26/1/2011,2397,SBA,hydro
26/1/2011,1726,SHP,hydro
26/1/2011,3849,TBC,hydro
26/1/2011,2737,TMP,hydro
26/1/2011,4897,VSH,hydro
27/1/2011,3734,HDG,hydro
27/1/2011,3064,NT2,gas
27/1/2011,3234,PPC,coal
27/1/2011,4265,REE,hydro
27/1/2011,2397,SBA,hydro
27/1/2011,1845,SHP,hydro
27/1/2011,3910,TBC,hydro
27/1/2011,2820,TMP,hydro
27/1/2011,4977,VSH,hydro
28/1/2011,3801,HDG,hydro
28/1/2011,3398,NT2,gas
28/1/2011,3287,PPC,coal
28/1/2011,4240,REE,hydro
28/1/2011,2397,SBA,hydro
28/1/2011,1696,SHP,hydro
28/1/2011,3910,TBC,hydro
28/1/2011,2903,TMP,hydro
28/1/2011,5017,VSH,hydro
8/2/2011,3801,HDG,hydro
8/2/2011,3398,NT2,gas
8/2/2011,3341,PPC,coal
8/2/2011,4415,REE,hydro
8/2/2011,2427,SBA,hydro
8/2/2011,1726,SHP,hydro
8/2/2011,3910,TBC,hydro
8/2/2011,2903,TMP,hydro
8/2/2011,4897,VSH,hydro
9/2/2011,3779,HDG,hydro
9/2/2011,3331,NT2,gas
9/2/2011,3260,PPC,coal
9/2/2011,4390,REE,hydro
9/2/2011,2427,SBA,hydro
9/2/2011,1755,SHP,hydro
9/2/2011,3940,TBC,hydro
9/2/2011,2903,TMP,hydro
9/2/2011,4816,VSH,hydro
10/2/2011,3734,HDG,hydro
10/2/2011,3331,NT2,gas
10/2/2011,3260,PPC,coal
10/2/2011,4440,REE,hydro
10/2/2011,2458,SBA,hydro
10/2/2011,1666,SHP,hydro
10/2/2011,3879,TBC,hydro
10/2/2011,2903,TMP,hydro
10/2/2011,4897,VSH,hydro
11/2/2011,3666,HDG,hydro
11/2/2011,3164,NT2,gas
11/2/2011,3260,PPC,coal
11/2/2011,4440,REE,hydro
11/2/2011,2427,SBA,hydro
11/2/2011,1726,SHP,hydro
11/2/2011,3879,TBC,hydro
11/2/2011,2793,TMP,hydro
11/2/2011,4856,VSH,hydro
14/2/2011,3734,HDG,hydro
14/2/2011,3398,NT2,gas
14/2/2011,3314,PPC,coal
14/2/2011,4415,REE,hydro
14/2/2011,2520,SBA,hydro
14/2/2011,1696,SHP,hydro
14/2/2011,4062,TBC,hydro
14/2/2011,2931,TMP,hydro
14/2/2011,5097,VSH,hydro
15/2/2011,3599,HDG,hydro
15/2/2011,3231,NT2,gas
15/2/2011,3260,PPC,coal
15/2/2011,4360,REE,hydro
15/2/2011,2520,SBA,hydro
15/2/2011,1666,SHP,hydro
15/2/2011,4062,TBC,hydro
15/2/2011,2958,TMP,hydro
15/2/2011,5057,VSH,hydro
16/2/2011,3599,HDG,hydro
16/2/2011,3231,NT2,gas
16/2/2011,3207,PPC,coal
16/2/2011,4223,REE,hydro
16/2/2011,2489,SBA,hydro
16/2/2011,1755,SHP,hydro
16/2/2011,4001,TBC,hydro
16/2/2011,2931,TMP,hydro
16/2/2011,5057,VSH,hydro
17/2/2011,3711,HDG,hydro
17/2/2011,3331,NT2,gas
17/2/2011,3234,PPC,coal
17/2/2011,4113,REE,hydro
17/2/2011,2458,SBA,hydro
17/2/2011,1636,SHP,hydro
17/2/2011,3940,TBC,hydro
17/2/2011,2958,TMP,hydro
17/2/2011,5097,VSH,hydro
18/2/2011,3711,HDG,hydro
18/2/2011,3398,NT2,gas
18/2/2011,3234,PPC,coal
18/2/2011,4031,REE,hydro
18/2/2011,2458,SBA,hydro
18/2/2011,1726,SHP,hydro
18/2/2011,3971,TBC,hydro
18/2/2011,2931,TMP,hydro
18/2/2011,5097,VSH,hydro
21/2/2011,3531,HDG,hydro
21/2/2011,3398,NT2,gas
21/2/2011,3100,PPC,coal
21/2/2011,3839,REE,hydro
21/2/2011,2335,SBA,hydro
21/2/2011,1726,SHP,hydro
21/2/2011,3788,TBC,hydro
21/2/2011,2793,TMP,hydro
21/2/2011,4897,VSH,hydro
22/2/2011,3374,HDG,hydro
22/2/2011,3065,NT2,gas
22/2/2011,3154,PPC,coal
22/2/2011,3702,REE,hydro
22/2/2011,2304,SBA,hydro
22/2/2011,1547,SHP,hydro
22/2/2011,3788,TBC,hydro
22/2/2011,2793,TMP,hydro
22/2/2011,5057,VSH,hydro
23/2/2011,3329,HDG,hydro
23/2/2011,3131,NT2,gas
23/2/2011,3180,PPC,coal
23/2/2011,3866,REE,hydro
23/2/2011,2304,SBA,hydro
23/2/2011,1696,SHP,hydro
23/2/2011,3818,TBC,hydro
23/2/2011,2903,TMP,hydro
23/2/2011,5057,VSH,hydro
24/2/2011,3329,HDG,hydro
24/2/2011,2998,NT2,gas
24/2/2011,3127,PPC,coal
24/2/2011,3921,REE,hydro
24/2/2011,2304,SBA,hydro
24/2/2011,1696,SHP,hydro
24/2/2011,3910,TBC,hydro
24/2/2011,2931,TMP,hydro
24/2/2011,5057,VSH,hydro
25/2/2011,3194,HDG,hydro
25/2/2011,2898,NT2,gas
25/2/2011,3127,PPC,coal
25/2/2011,3976,REE,hydro
25/2/2011,2366,SBA,hydro
25/2/2011,1726,SHP,hydro
25/2/2011,3910,TBC,hydro
25/2/2011,2931,TMP,hydro
25/2/2011,4937,VSH,hydro
28/2/2011,3351,HDG,hydro
28/2/2011,3165,NT2,gas
28/2/2011,3127,PPC,coal
28/2/2011,3839,REE,hydro
28/2/2011,2335,SBA,hydro
28/2/2011,1726,SHP,hydro
28/2/2011,3910,TBC,hydro
28/2/2011,2820,TMP,hydro
28/2/2011,4897,VSH,hydro
1/3/2011,3329,HDG,hydro
1/3/2011,2931,NT2,gas
1/3/2011,3154,PPC,coal
1/3/2011,3811,REE,hydro
1/3/2011,2304,SBA,hydro
1/3/2011,1726,SHP,hydro
1/3/2011,3910,TBC,hydro
1/3/2011,2931,TMP,hydro
1/3/2011,4897,VSH,hydro
2/3/2011,3171,HDG,hydro
2/3/2011,2932,NT2,gas
2/3/2011,3020,PPC,coal
2/3/2011,3647,REE,hydro
2/3/2011,2212,SBA,hydro
2/3/2011,1577,SHP,hydro
2/3/2011,3910,TBC,hydro
2/3/2011,2931,TMP,hydro
